# SPDX-FileCopyrightText: Copyright (c) 2026 NVIDIA CORPORATION & AFFILIATES. All rights reserved.
# SPDX-License-Identifier: Apache-2.0
#
# Current-tree extraction dispositions at a5486894c45140259d822625e74d1ccdfce807ee.
# rows=100 nonblank_lines=39765 dispositions=move:68,split:20,keep:12,delete:0
# runtimes=langchain-deepagents-code:88,pi:9,nemocua:3
# Pi and NemoCUA remain deferred candidate workstreams and are not standard package extraction commitments.
# Every path resolves at the audit revision; no nonexistent or upstream-removed path appears in this file.
runtime	surface	disposition	nonblank_lines	path	current_owner	target_owner	target	phase	validation	notes
langchain-deepagents-code	test	split	487	test/e2e/e2e-cloud-experimental/checks/10-deepagents-code-tui-startup.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/10-deepagents-code-tui-startup.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	394	test/e2e/e2e-cloud-experimental/checks/11-deepagents-code-observability.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/11-deepagents-code-observability.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	331	test/e2e/e2e-cloud-experimental/checks/12-deepagents-code-thread-auto-approval.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/12-deepagents-code-thread-auto-approval.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	20	test/e2e/fixtures/dcode-base-image.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/fixtures/dcode-base-image.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	156	test/e2e/live/dcode-base-image-runtime-evidence.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/live/dcode-base-image-runtime-evidence.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	267	test/e2e/live/deepagents-observability-contract.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/live/deepagents-observability-contract.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	336	test/e2e/live/deepagents-otlp-capture-server.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/live/deepagents-otlp-capture-server.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	118	test/e2e/support/dcode-base-image-contract.test.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/support/dcode-base-image-contract.test.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	307	test/e2e/support/dcode-base-image-runtime-evidence.test.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/support/dcode-base-image-runtime-evidence.test.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	141	test/e2e/support/dcode-profile-import-gate-workflow-boundary.test.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/support/dcode-profile-import-gate-workflow-boundary.test.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	137	test/e2e/support/deepagents-observability-contract-fixtures.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/support/deepagents-observability-contract-fixtures.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	463	test/e2e/support/deepagents-observability-contract.test.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/support/deepagents-observability-contract.test.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	35	test/e2e/support/fixtures/dcode-base-image-publication-evidence.ts	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/support/fixtures/dcode-base-image-publication-evidence.ts	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
nemocua	production	keep	4	agents/nemocua/Dockerfile	nemoclaw-nemocua-candidate	nemoclaw-core-nemocua-candidate	deferred NemoCUA candidate:agents/nemocua/Dockerfile	deferred	NemoCUA feature-gate, exact image receipt, and no-fallback tests after a separate decision	NemoCUA remains a feature-gated stub without the external runtime source, publisher authority, or accepted package decision.
nemocua	production	keep	31	agents/nemocua/manifest.yaml	nemoclaw-nemocua-candidate	nemoclaw-core-nemocua-candidate	deferred NemoCUA candidate:agents/nemocua/manifest.yaml	deferred	NemoCUA feature-gate, exact image receipt, and no-fallback tests after a separate decision	NemoCUA remains a feature-gated stub without the external runtime source, publisher authority, or accepted package decision.
nemocua	production	keep	39	agents/nemocua/policy-additions.yaml	nemoclaw-nemocua-candidate	nemoclaw-core-nemocua-candidate	deferred NemoCUA candidate:agents/nemocua/policy-additions.yaml	deferred	NemoCUA feature-gate, exact image receipt, and no-fallback tests after a separate decision	NemoCUA remains a feature-gated stub without the external runtime source, publisher authority, or accepted package decision.
pi	lock	keep	1888	agents/pi/pi-runtime/package-lock.json	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/pi-runtime/package-lock.json	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	28	agents/pi/dependency-review.md	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/dependency-review.md	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	297	agents/pi/Dockerfile	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/Dockerfile	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	337	agents/pi/Dockerfile.base	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/Dockerfile.base	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	148	agents/pi/generate-config.ts	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/generate-config.ts	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	91	agents/pi/manifest.yaml	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/manifest.yaml	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	14	agents/pi/pi-runtime/package.json	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/pi-runtime/package.json	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	54	agents/pi/policy-additions.yaml	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/policy-additions.yaml	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
pi	production	keep	368	agents/pi/start.sh	nemoclaw-pi-candidate	nemoclaw-core-pi-candidate	deferred Pi candidate:agents/pi/start.sh	deferred	Pi candidate artifact, receipt, digest, no-fallback, and lifecycle tests	The accepted Pi trust boundary does not authorize package extraction, support, or standard release-set inclusion; this row stays in the candidate workstream.
